timestamp,name,input_url,action,status,page_url,http_status,bytes,detail
2025-12-18T12:51:43Z,Luna Maurer – Living Agenda,https://lunamaurer.com/poly-luna/4/living-agenda.html,fetch_about,ok,https://lunamaurer.com/poly-luna/4/infocus.html,200,89452,
2025-12-18T12:51:43Z,Luna Maurer – Living Agenda,https://lunamaurer.com/poly-luna/4/living-agenda.html,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:51:43Z,LAV.IO,https://lav.io/,fetch_homepage,start,https://lav.io/,,,
2025-12-18T12:51:44Z,LAV.IO,https://lav.io/,fetch_homepage,ok,https://lav.io/,200,27859,
2025-12-18T12:51:44Z,LAV.IO,https://lav.io/,fetch_about,start,https://lav.io/about,,,
2025-12-18T12:51:45Z,LAV.IO,https://lav.io/,fetch_about,ok,https://lav.io/about/,200,6549,
2025-12-18T12:51:45Z,LAV.IO,https://lav.io/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:51:45Z,Cocksedge,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:51:45Z,De bello (mostra),nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:51:45Z,SUPERFLEX,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:51:45Z,Jenny Odell,https://www.jennyodell.com/,fetch_homepage,start,https://www.jennyodell.com/,,,
2025-12-18T12:51:46Z,Jenny Odell,https://www.jennyodell.com/,fetch_homepage,ok,https://www.jennyodell.com/,200,1365,
2025-12-18T12:51:46Z,Jenny Odell,https://www.jennyodell.com/,fetch_about,start,http://www.jennyodell.com/about-news.html,,,
2025-12-18T12:51:48Z,Jenny Odell,https://www.jennyodell.com/,fetch_about,ok,https://www.jennyodell.com/about-news.html,200,5522,
2025-12-18T12:51:48Z,Jenny Odell,https://www.jennyodell.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:51:48Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_homepage,start,https://federicabardelli.cargo.site/,,,
2025-12-18T12:51:48Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_homepage,ok,https://federicabardelli.cargo.site/,200,98258,
2025-12-18T12:51:48Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,start,https://federicabardelli.cargo.site/Information-visualisation,,,
2025-12-18T12:51:50Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,ok,https://federicabardelli.cargo.site/Information-visualisation,200,112721,
2025-12-18T12:51:50Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,start,https://federicabardelli.cargo.site/Teaching-Introduction-to-Information-visualisation-Images-as-data,,,
2025-12-18T12:51:51Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,ok,https://federicabardelli.cargo.site/Teaching-Introduction-to-Information-visualisation-Images-as-data,200,159708,
2025-12-18T12:51:51Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,start,https://federicabardelli.cargo.site/About,,,
2025-12-18T12:51:52Z,Federica Bardelli,https://federicabardelli.cargo.site/,fetch_about,ok,https://federicabardelli.cargo.site/About,200,110259,
2025-12-18T12:51:52Z,Federica Bardelli,https://federicabardelli.cargo.site/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:51:52Z,Cortissonderegger,https://www.instagram.com/cortissonderegger/,fetch_homepage,start,https://www.instagram.com/cortissonderegger/,,,
2025-12-18T12:51:53Z,Cortissonderegger,https://www.instagram.com/cortissonderegger/,fetch_homepage,ok,https://www.instagram.com/cortissonderegger/,200,810105,
2025-12-18T12:51:53Z,Cortissonderegger,https://www.instagram.com/cortissonderegger/,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:51:53Z,Sebastian Studio,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:51:53Z,Ian Burn,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:51:53Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_homepage,start,https://nicolaslamas.net/Digital-anomalies,,,
2025-12-18T12:51:54Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_homepage,ok,https://nicolaslamas.net/Digital-anomalies,200,209649,
2025-12-18T12:51:54Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,start,https://nicolaslamas.net/Thinking-about-things-that-are-thinking-1,,,
2025-12-18T12:51:55Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,ok,https://nicolaslamas.net/Thinking-about-things-that-are-thinking-1,200,320793,
2025-12-18T12:51:55Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,start,https://nicolaslamas.net/What-does-a-fish-know-about-the-water-in-which-he-swims-all-his-life,,,
2025-12-18T12:51:57Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,ok,https://nicolaslamas.net/What-does-a-fish-know-about-the-water-in-which-he-swims-all-his-life,200,202418,
2025-12-18T12:51:57Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,start,https://nicolaslamas.net/CV,,,
2025-12-18T12:51:58Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,fetch_about,ok,https://nicolaslamas.net/CV,200,208463,
2025-12-18T12:51:58Z,Nicolas Lamas – Digital anomalies,https://nicolaslamas.net/Digital-anomalies,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:51:58Z,AutoDesignLuo (UIUC),https://autodesignluo.web.illinois.edu/Page%201.html,fetch_homepage,start,https://autodesignluo.web.illinois.edu/Page%201.html,,,
2025-12-18T12:51:59Z,AutoDesignLuo (UIUC),https://autodesignluo.web.illinois.edu/Page%201.html,fetch_homepage,ok,https://autodesignluo.web.illinois.edu/Page%201.html,200,3009,
2025-12-18T12:51:59Z,AutoDesignLuo (UIUC),https://autodesignluo.web.illinois.edu/Page%201.html,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:51:59Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_homepage,start,https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,,,
2025-12-18T12:51:59Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_homepage,ok,https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,200,266939,
2025-12-18T12:52:00Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_about,start,https://www.artsy.net/about,,,
2025-12-18T12:52:00Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_about,ok,https://www.artsy.net/about,200,391075,
2025-12-18T12:52:00Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_about,start,https://www.artsy.net/artsy-accessibility-statement,,,
2025-12-18T12:52:02Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,fetch_about,ok,https://www.artsy.net/artsy-accessibility-statement,200,108929,
2025-12-18T12:52:02Z,Emilio Chapela – Wasserfall 6 (Artsy),https://www.artsy.net/artwork/emilio-chapela-wasserfall-6,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:02Z,Instagram post (maps-only reference),https://www.instagram.com/p/DA9MS0pSdF0/?igsh=MW5zYTBpMmNzcXMxNw==,fetch_homepage,start,https://www.instagram.com/p/DA9MS0pSdF0/?igsh=MW5zYTBpMmNzcXMxNw==,,,
2025-12-18T12:52:03Z,Instagram post (maps-only reference),https://www.instagram.com/p/DA9MS0pSdF0/?igsh=MW5zYTBpMmNzcXMxNw==,fetch_homepage,ok,https://www.instagram.com/p/DA9MS0pSdF0/?igsh=MW5zYTBpMmNzcXMxNw==,200,810032,
2025-12-18T12:52:03Z,Instagram post (maps-only reference),https://www.instagram.com/p/DA9MS0pSdF0/?igsh=MW5zYTBpMmNzcXMxNw==,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:03Z,Spinelli,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:03Z,Candela Capitan,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:03Z,Carlo Buzzi (cartelli pubblici?),nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:03Z,Karin Sander – Mailed Paintings,https://www.karinsander.de/en/work/mailed-paintings,fetch_homepage,start,https://www.karinsander.de/en/work/mailed-paintings,,,
2025-12-18T12:52:03Z,Karin Sander – Mailed Paintings,https://www.karinsander.de/en/work/mailed-paintings,fetch_homepage,ok,https://www.karinsander.de/en/work/mailed-paintings,200,31479,
2025-12-18T12:52:03Z,Karin Sander – Mailed Paintings,https://www.karinsander.de/en/work/mailed-paintings,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:03Z,Jasper Johns – Map (Based on Buckminster Fuller's Dymaxion Airocean World) (1967),nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:03Z,Imran1000,https://imran1000.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKq38i6ZiW3qCOkpg9gurf4QKQP91M6pa00w2UZGAu6sFHqv6-mMKIqo0_aem_2hu_mhLtO_fvjtw-P0Imig,fetch_homepage,start,https://imran1000.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKq38i6ZiW3qCOkpg9gurf4QKQP91M6pa00w2UZGAu6sFHqv6-mMKIqo0_aem_2hu_mhLtO_fvjtw-P0Imig,,,
2025-12-18T12:52:03Z,Imran1000,https://imran1000.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKq38i6ZiW3qCOkpg9gurf4QKQP91M6pa00w2UZGAu6sFHqv6-mMKIqo0_aem_2hu_mhLtO_fvjtw-P0Imig,fetch_homepage,error,https://imran1000.com/?fbclid=PAZXh0bgNhZW0CMTEAAabKq38i6ZiW3qCOkpg9gurf4QKQP91M6pa00w2UZGAu6sFHqv6-mMKIqo0_aem_2hu_mhLtO_fvjtw-P0Imig,404,20725,
2025-12-18T12:52:03Z,Rahel Zoller,https://rahelzoller.com/,fetch_homepage,start,https://rahelzoller.com/,,,
2025-12-18T12:52:04Z,Rahel Zoller,https://rahelzoller.com/,fetch_homepage,ok,https://rahelzoller.com/,200,123971,
2025-12-18T12:52:04Z,Rahel Zoller,https://rahelzoller.com/,fetch_about,start,https://rahelzoller.com/about-1,,,
2025-12-18T12:52:05Z,Rahel Zoller,https://rahelzoller.com/,fetch_about,ok,https://rahelzoller.com/about-1,200,149912,
2025-12-18T12:52:05Z,Rahel Zoller,https://rahelzoller.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:05Z,Olia Lialina (Rhizome anthology),https://sites.rhizome.org/anthology/lialina.html,fetch_homepage,start,https://sites.rhizome.org/anthology/lialina.html,,,
2025-12-18T12:52:05Z,Olia Lialina (Rhizome anthology),https://sites.rhizome.org/anthology/lialina.html,fetch_homepage,ok,https://sites.rhizome.org/anthology/lialina.html,200,1463,
2025-12-18T12:52:05Z,Olia Lialina (Rhizome anthology),https://sites.rhizome.org/anthology/lialina.html,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:05Z,Refik Anadol,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:05Z,Nam June Paik,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:05Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_homepage,start,https://www.youtube.com/watch?v=6fWQ9E2X-EY,,,
2025-12-18T12:52:06Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_homepage,ok,https://www.youtube.com/watch?v=6fWQ9E2X-EY,200,1159983,
2025-12-18T12:52:06Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,start,https://www.youtube.com/about/,,,
2025-12-18T12:52:07Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,ok,https://about.youtube/,200,36959,
2025-12-18T12:52:07Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,start,https://www.youtube.com/about/press/,,,
2025-12-18T12:52:08Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,ok,https://blog.youtube/,200,189855,
2025-12-18T12:52:08Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,start,https://www.youtube.com/about/copyright/,,,
2025-12-18T12:52:09Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,fetch_about,ok,https://www.youtube.com/howyoutubeworks/copyright/,200,62758,
2025-12-18T12:52:09Z,YouTube reference video,https://www.youtube.com/watch?v=6fWQ9E2X-EY,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:09Z,Haegeman-Temmerman,https://haegeman-temmerman.be/,fetch_homepage,start,https://haegeman-temmerman.be/,,,
2025-12-18T12:52:09Z,Haegeman-Temmerman,https://haegeman-temmerman.be/,fetch_homepage,ok,https://haegeman-temmerman.be/,200,28166,
2025-12-18T12:52:09Z,Haegeman-Temmerman,https://haegeman-temmerman.be/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:09Z,Studio Laucke Siebein,https://studio-laucke-siebein.com/,fetch_homepage,start,https://studio-laucke-siebein.com/,,,
2025-12-18T12:52:10Z,Studio Laucke Siebein,https://studio-laucke-siebein.com/,fetch_homepage,ok,https://studio-laucke-siebein.com/,200,1999,
2025-12-18T12:52:10Z,Studio Laucke Siebein,https://studio-laucke-siebein.com/,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:10Z,Giacomo Nanni,https://giacomonanni.info/,fetch_homepage,start,https://giacomonanni.info/,,,
2025-12-18T12:52:10Z,Giacomo Nanni,https://giacomonanni.info/,fetch_homepage,ok,https://giacomo.website,200,11082,
2025-12-18T12:52:10Z,Giacomo Nanni,https://giacomonanni.info/,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:10Z,Arthur Teboul,https://arthurteboul.com/,fetch_homepage,start,https://arthurteboul.com/,,,
2025-12-18T12:52:11Z,Arthur Teboul,https://arthurteboul.com/,fetch_homepage,ok,https://arthurteboul.com/,200,116993,
2025-12-18T12:52:11Z,Arthur Teboul,https://arthurteboul.com/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:11Z,Studio Moniker,https://studiomoniker.com/,fetch_homepage,start,https://studiomoniker.com/,,,
2025-12-18T12:52:11Z,Studio Moniker,https://studiomoniker.com/,fetch_homepage,ok,https://studiomoniker.com/,200,53215,
2025-12-18T12:52:11Z,Studio Moniker,https://studiomoniker.com/,fetch_about,start,https://studiomoniker.com/about,,,
2025-12-18T12:52:13Z,Studio Moniker,https://studiomoniker.com/,fetch_about,ok,https://studiomoniker.com/about,200,63381,
2025-12-18T12:52:13Z,Studio Moniker,https://studiomoniker.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:13Z,Alex is Mark,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:13Z,Simon Risi,https://www.simonrisi.ch/,fetch_homepage,start,https://www.simonrisi.ch/,,,
2025-12-18T12:52:13Z,Simon Risi,https://www.simonrisi.ch/,fetch_homepage,ok,https://www.simonrisi.ch/,200,16954,
2025-12-18T12:52:13Z,Simon Risi,https://www.simonrisi.ch/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:13Z,Flexible Visual Systems,https://flexiblevisualsystems.info/,fetch_homepage,start,https://flexiblevisualsystems.info/,,,
2025-12-18T12:52:13Z,Flexible Visual Systems,https://flexiblevisualsystems.info/,fetch_homepage,ok,https://flexiblevisualsystems.info/,200,174787,
2025-12-18T12:52:13Z,Flexible Visual Systems,https://flexiblevisualsystems.info/,fetch_about,start,https://flexiblevisualsystems.info/about/,,,
2025-12-18T12:52:15Z,Flexible Visual Systems,https://flexiblevisualsystems.info/,fetch_about,ok,https://flexiblevisualsystems.info/about/,200,125263,
2025-12-18T12:52:15Z,Flexible Visual Systems,https://flexiblevisualsystems.info/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:15Z,Jonas Elt – Projects,https://jonaselt.es/projects/,fetch_homepage,start,https://jonaselt.es/projects/,,,
2025-12-18T12:52:16Z,Jonas Elt – Projects,https://jonaselt.es/projects/,fetch_homepage,ok,https://jonaselt.es/projects/,200,1667,
2025-12-18T12:52:16Z,Jonas Elt – Projects,https://jonaselt.es/projects/,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:16Z,Building Paris,https://www.buildingparis.fr/index/,fetch_homepage,start,https://www.buildingparis.fr/index/,,,
2025-12-18T12:52:17Z,Building Paris,https://www.buildingparis.fr/index/,fetch_homepage,ok,https://www.buildingparis.fr/index/,200,164825,
2025-12-18T12:52:17Z,Building Paris,https://www.buildingparis.fr/index/,fetch_about,start,https://www.buildingparis.fr/about/,,,
2025-12-18T12:52:18Z,Building Paris,https://www.buildingparis.fr/index/,fetch_about,ok,https://www.buildingparis.fr/about/,200,22457,
2025-12-18T12:52:18Z,Building Paris,https://www.buildingparis.fr/index/,fetch_about,start,https://www.buildingparis.fr/about,,,
2025-12-18T12:52:19Z,Building Paris,https://www.buildingparis.fr/index/,fetch_about,ok,https://www.buildingparis.fr/about/,200,22457,
2025-12-18T12:52:19Z,Building Paris,https://www.buildingparis.fr/index/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:19Z,Lena Weber,https://lenaweber.com/,fetch_homepage,start,https://lenaweber.com/,,,
2025-12-18T12:52:20Z,Lena Weber,https://lenaweber.com/,fetch_homepage,ok,https://lenaweber.com/,200,237008,
2025-12-18T12:52:20Z,Lena Weber,https://lenaweber.com/,fetch_about,start,https://lenaweber.com/about,,,
2025-12-18T12:52:22Z,Lena Weber,https://lenaweber.com/,fetch_about,ok,https://lenaweber.com/about,200,183684,
2025-12-18T12:52:22Z,Lena Weber,https://lenaweber.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:22Z,Monomodular,http://www.monomodular.de/index.html,fetch_homepage,start,http://www.monomodular.de/index.html,,,
2025-12-18T12:52:22Z,Monomodular,http://www.monomodular.de/index.html,fetch_homepage,ok,http://www.monomodular.de/index.html,200,5213,
2025-12-18T12:52:22Z,Monomodular,http://www.monomodular.de/index.html,fetch_about,start,http://www.monomodular.de/legal-information.html,,,
2025-12-18T12:52:24Z,Monomodular,http://www.monomodular.de/index.html,fetch_about,error,http://www.monomodular.de/legal-information.html,404,808,
2025-12-18T12:52:24Z,Monomodular,http://www.monomodular.de/index.html,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:24Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_homepage,start,https://hallointer.net/davidliebermann-de,,,
2025-12-18T12:52:24Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_homepage,ok,https://hallointer.net/davidliebermann-de,200,3152608,
2025-12-18T12:52:27Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,start,mailto:info@hallointer.net,,,
2025-12-18T12:52:27Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,error,mailto:info@hallointer.net,,,
2025-12-18T12:52:27Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,start,https://hallointer.net/simonrogers-info,,,
2025-12-18T12:52:27Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,ok,https://hallointer.net/simonrogers-info,200,3152608,
2025-12-18T12:52:28Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,start,https://hallointer.net/poeticcomputation-info,,,
2025-12-18T12:52:28Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,fetch_about,ok,https://hallointer.net/poeticcomputation-info,200,3152608,
2025-12-18T12:52:30Z,David Liebermann (Hallointer),https://hallointer.net/davidliebermann-de,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:30Z,Cody Marian,https://codymarian.com,fetch_homepage,start,https://codymarian.com,,,
2025-12-18T12:52:30Z,Cody Marian,https://codymarian.com,fetch_homepage,ok,https://www.codymarian.com/,200,49494,
2025-12-18T12:52:30Z,Cody Marian,https://codymarian.com,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:30Z,Turner Motion,https://www.turnermotion.com/,fetch_homepage,start,https://www.turnermotion.com/,,,
2025-12-18T12:52:31Z,Turner Motion,https://www.turnermotion.com/,fetch_homepage,ok,https://www.turnermotion.com/,200,103033,
2025-12-18T12:52:31Z,Turner Motion,https://www.turnermotion.com/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:31Z,Federico Antonini,http://www.federicoantonini.info/,fetch_homepage,start,http://www.federicoantonini.info/,,,
2025-12-18T12:52:31Z,Federico Antonini,http://www.federicoantonini.info/,fetch_homepage,ok,http://www.federicoantonini.info/,200,82633,
2025-12-18T12:52:31Z,Federico Antonini,http://www.federicoantonini.info/,fetch_about,start,http://www.federicoantonini.info/info/,,,
2025-12-18T12:52:33Z,Federico Antonini,http://www.federicoantonini.info/,fetch_about,ok,http://www.federicoantonini.info/info/,200,49129,
2025-12-18T12:52:33Z,Federico Antonini,http://www.federicoantonini.info/,classify,ok,,,,Unclear_missing: Insufficient text or no about page
2025-12-18T12:52:33Z,ell.yot,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:33Z,Manuel Bürger,https://manuelbuerger.com/welcome,fetch_homepage,start,https://manuelbuerger.com/welcome,,,
2025-12-18T12:52:33Z,Manuel Bürger,https://manuelbuerger.com/welcome,fetch_homepage,ok,https://manuelbuerger.com/welcome,200,200065,
2025-12-18T12:52:34Z,Manuel Bürger,https://manuelbuerger.com/welcome,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:34Z,Barış Çavuşoğlu,https://bariscavusoglu.info/,fetch_homepage,start,https://bariscavusoglu.info/,,,
2025-12-18T12:52:34Z,Barış Çavuşoğlu,https://bariscavusoglu.info/,fetch_homepage,ok,https://bariscavusoglu.info/,200,5526,
2025-12-18T12:52:34Z,Barış Çavuşoğlu,https://bariscavusoglu.info/,fetch_about,start,https://bariscavusoglu.info/bio.html,,,
2025-12-18T12:52:35Z,Barış Çavuşoğlu,https://bariscavusoglu.info/,fetch_about,ok,https://bariscavusoglu.info/bio.html,200,5024,
2025-12-18T12:52:35Z,Barış Çavuşoğlu,https://bariscavusoglu.info/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:35Z,Matteo Guarnaccia,https://matteoguarnaccia.com/,fetch_homepage,start,https://matteoguarnaccia.com/,,,
2025-12-18T12:52:36Z,Matteo Guarnaccia,https://matteoguarnaccia.com/,fetch_homepage,ok,https://matteoguarnaccia.com/,200,220864,
2025-12-18T12:52:36Z,Matteo Guarnaccia,https://matteoguarnaccia.com/,fetch_about,start,https://matteoguarnaccia.com/about,,,
2025-12-18T12:52:37Z,Matteo Guarnaccia,https://matteoguarnaccia.com/,fetch_about,ok,https://matteoguarnaccia.com/about,200,207711,
2025-12-18T12:52:37Z,Matteo Guarnaccia,https://matteoguarnaccia.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:37Z,Atelier Tout Va Bien,https://ateliertoutvabien.com/,fetch_homepage,start,https://ateliertoutvabien.com/,,,
2025-12-18T12:52:39Z,Atelier Tout Va Bien,https://ateliertoutvabien.com/,fetch_homepage,ok,https://ateliertoutvabien.com/,200,595306,
2025-12-18T12:52:39Z,Atelier Tout Va Bien,https://ateliertoutvabien.com/,fetch_about,start,https://ateliertoutvabien.com/infos/,,,
2025-12-18T12:52:41Z,Atelier Tout Va Bien,https://ateliertoutvabien.com/,fetch_about,ok,https://ateliertoutvabien.com/infos/,200,109529,
2025-12-18T12:52:41Z,Atelier Tout Va Bien,https://ateliertoutvabien.com/,classify,ok,,,,Interdisciplinary: mentions_art and keywords include interdisciplinary terms
2025-12-18T12:52:41Z,Jonathan Castro Alejos,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Pablo Delcan,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Baenziger Hug,https://www.baenziger-hug.com/,fetch_homepage,start,https://www.baenziger-hug.com/,,,
2025-12-18T12:52:41Z,Baenziger Hug,https://www.baenziger-hug.com/,fetch_homepage,ok,https://www.baenziger-hug.com/,200,16609,
2025-12-18T12:52:41Z,Baenziger Hug,https://www.baenziger-hug.com/,classify,ok,,,,Unclear_missing: Ambiguous signals
2025-12-18T12:52:41Z,Domenique Marchini,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Shiqing Chen,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Javier Jaén,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Provinciali,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,John Alcorn,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Push Pin Studios,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,George Maciunas,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Robert Filliou,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Frakestain Magazine,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Victor Papanek,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Experimental Jetset,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Ben Denzer,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Spin Studio (MUBI),nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Giga Studio,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Paul Rand,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Pierre Faucheux,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Quentin Fiore,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,schultzschultzgrafik,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,basil.js,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,Studio FNF,nan,row,exception,,,,'float' object has no attribute 'strip'
2025-12-18T12:52:41Z,ScheffeShields – 333 Deluxe Merch,https://scheffeshields.com/work/333-deluxe-merchb,fetch_homepage,start,https://scheffeshields.com/work/333-deluxe-merchb,,,
